index,Date,Open,High,Low,Close,Volume
398,8/5/2013,0.3197411,0.3172167,0.3233444,0.5668454,0.104974
399,8/6/2013,0.3191086,0.3211198,0.3200674,0.5552692,0.1207649
400,8/7/2013,0.3101607,0.310643,0.3137975,0.5471246,0.1105607
401,8/8/2013,0.31057,0.3082152,0.3102175,0.5498946,0.1193072
402,8/9/2013,0.3060124,0.3079164,0.3146689,0.5467938,0.1060993
403,8/12/2013,0.3026081,0.2999795,0.3067889,0.5400686,0.1103845
404,8/13/2013,0.3025523,0.3013801,0.3016366,0.5342117,0.1138286
405,8/14/2013,0.294702,0.2936859,0.2931126,0.5184874,0.1670805
406,8/15/2013,0.2818104,0.2794554,0.2844749,0.5045409,0.1499559
407,8/16/2013,0.2788712,0.2771397,0.2830921,0.5007511,0.1343532
408,8/19/2013,0.2755599,0.2860291,0.2839445,0.5127682,0.1452703
409,8/20/2013,0.2854193,0.2861411,0.289703,0.5124512,0.0988066
410,8/21/2013,0.2875586,0.2906045,0.2924875,0.5178259,0.1409612
411,8/22/2013,0.2894561,0.2885876,0.2960297,0.5238482,0.0696155
412,8/23/2013,0.2942183,0.291613,0.2955561,0.5190386,0.0862755
413,8/26/2013,0.2869633,0.288737,0.2920708,0.513788,0.0842972
414,8/27/2013,0.2773272,0.2783349,0.274947,0.4914626,0.1390949
415,8/28/2013,0.2686584,0.2706034,0.2748144,0.4892714,0.1065999
416,8/29/2013,0.2675608,0.2752162,0.275591,0.4987252,0.1185463
417,8/30/2013,0.2737555,0.2730498,0.2727307,0.4869975,0.1493472
418,9/3/2013,0.2724533,0.280632,0.2806486,0.5055193,0.1642972
419,9/4/2013,0.2780155,0.2874297,0.2818041,0.5209818,0.1637845
420,9/5/2013,0.2902002,0.2933684,0.2973178,0.5318826,0.1034922
421,9/6/2013,0.2984783,0.2969914,0.2993257,0.5319102,0.1252263
422,9/9/2013,0.2996689,0.302538,0.3075087,0.5435553,0.0989347
423,9/10/2013,0.3055101,0.3046296,0.3090052,0.5444097,0.1031958
424,9/11/2013,0.3041335,0.309261,0.3109751,0.5547455,0.129167
425,9/12/2013,0.3123372,0.3101201,0.3146689,0.550432,0.0877533
426,9/13/2013,0.3096585,0.3080658,0.3098007,0.5449609,0.1062355
427,9/16/2013,0.3112397,0.3092984,0.3098197,0.5431556,0.1071286
428,9/17/2013,0.3030917,0.3012867,0.3061828,0.5408817,0.1009331
429,9/18/2013,0.3021058,0.3157787,0.3081338,0.5645439,0.1552223
430,9/19/2013,0.3202991,0.3176462,0.3197644,0.5577636,0.1281418
431,9/20/2013,0.3132674,0.3159281,0.3199727,0.5642545,0.3490228
432,9/23/2013,0.3111839,0.3135563,0.3101417,0.5414192,0.1425751
433,9/24/2013,0.302236,0.3028741,0.3065427,0.5418877,0.1192111
434,9/25/2013,0.3022918,0.2995686,0.3010873,0.5286854,0.1322507
435,9/26/2013,0.2946462,0.296039,0.300519,0.5299808,0.1009732
436,9/27/2013,0.2914279,0.2911648,0.2970336,0.5275278,0.1008851
437,9/30/2013,0.2861076,0.2942649,0.2941923,0.5268663,0.1381538
438,10/1/2013,0.2964506,0.3006144,0.3052735,0.5421082,0.1351302
439,10/2/2013,0.2987573,0.3021831,0.3031709,0.5434726,0.1198959
440,10/3/2013,0.3036312,0.3065905,0.2977724,0.5271144,0.1698799
441,10/4/2013,0.2915954,0.2911648,0.2958024,0.521974,0.1088586
442,10/7/2013,0.2846008,0.2878779,0.2902334,0.5128922,0.1036804
443,10/8/2013,0.2826103,0.2804265,0.2784513,0.4962998,0.1559431
444,10/9/2013,0.2742392,0.2773265,0.2703061,0.4993178,0.2128354
445,10/10/2013,0.2812523,0.2830784,0.2865586,0.5163237,0.1809972
446,10/11/2013,0.28328,0.2874111,0.291351,0.5214779,0.1129515
447,10/14/2013,0.2838567,0.2899882,0.2914457,0.5271419,0.0996596
448,10/15/2013,0.2922837,0.2987095,0.2995719,0.535259,0.1276612
449,10/16/2013,0.3016593,0.3105309,0.3090052,0.5572675,0.1610853
450,10/17/2013,0.3082633,0.309205,0.3106342,0.5445751,0.3418943
451,10/18/2013,0.3857244,0.419482,0.3939233,0.7130907,0.9295755
452,10/21/2013,0.4180371,0.4227875,0.4180368,0.7019418,0.2913817
453,10/22/2013,0.412047,0.4172036,0.4144946,0.707027,0.1772447
454,10/23/2013,0.4083451,0.4374288,0.4190597,0.740584,0.2137926
455,10/24/2013,0.4369559,0.4428446,0.4418662,0.7325221,0.1678734
456,10/25/2013,0.4341283,0.4319196,0.4285877,0.7183,0.1629235
457,10/28/2013,0.4214971,0.426896,0.4307092,0.7180243,0.0928354
458,10/29/2013,0.4251246,0.4394644,0.4312017,0.7472128,0.1287185
459,10/30/2013,0.4421088,0.440006,0.4429838,0.7392197,0.1061314
460,10/31/2013,0.4342213,0.443741,0.4410706,0.7394402,0.1315298
461,11/1/2013,0.4368815,0.4386053,0.4421503,0.7345755,0.1028514
462,11/4/2013,0.4366024,0.4352251,0.4392522,0.7332938,0.0912335
463,11/5/2013,0.426278,0.4345528,0.4348954,0.7269821,0.0946576
464,11/6/2013,0.4311519,0.4302202,0.4329633,0.7286771,0.0730757
465,11/7/2013,0.4283801,0.4273629,0.4256706,0.7083362,0.1347137
466,11/8/2013,0.4155257,0.4223206,0.4264851,0.7194438,0.1034521
467,11/11/2013,0.4162326,0.4199302,0.4260115,0.7119606,0.089131
468,11/12/2013,0.4145584,0.4214428,0.4231702,0.7136006,0.0976091
469,11/13/2013,0.4136841,0.4356733,0.4245908,0.7420311,0.126656
470,11/14/2013,0.4388533,0.4420789,0.4470943,0.7458347,0.0934802
471,11/15/2013,0.4397277,0.4404542,0.4470564,0.7435332,0.1022907
472,11/18/2013,0.4405462,0.4504454,0.4460524,0.740777,0.1411534
473,11/19/2013,0.4368071,0.4374288,0.4401993,0.7320397,0.0906568
474,11/20/2013,0.43517,0.4361402,0.437661,0.7280708,0.0771566
475,11/21/2013,0.4324354,0.440753,0.4429838,0.744236,0.0874569
476,11/22/2013,0.4383883,0.4387547,0.4460335,0.7412318,0.1005126
477,11/25/2013,0.4418484,0.4545913,0.4515078,0.7605391,0.1293592
478,11/26/2013,0.4524518,0.4623228,0.4589711,0.7776828,0.1834882
479,11/27/2013,0.4648969,0.4683736,0.475072,0.7841462,0.090012
480,11/29/2013,0.4650272,0.467085,0.4745605,0.779309,0.0955747
481,12/2/2013,0.4662735,0.4668235,0.4663585,0.7722806,0.1100801
482,12/3/2013,0.4546283,0.4641156,0.4647106,0.7706131,0.1344333
483,12/4/2013,0.455019,0.4646199,0.4656387,0.7773659,0.0954786
484,12/5/2013,0.4604323,0.4606047,0.4666616,0.776222,0.090825
485,12/6/2013,0.4720961,0.4702224,0.4751477,0.7934347,0.1145495
486,12/9/2013,0.4732123,0.4816703,0.4826489,0.8048041,0.1188746
487,12/10/2013,0.4779932,0.4909892,0.4898469,0.8137618,0.1487265
488,12/11/2013,0.4884106,0.4900555,0.4893923,0.8036327,0.1373048
489,12/12/2013,0.4811556,0.4822679,0.4835581,0.7935587,0.1280296
490,12/13/2013,0.4772863,0.4760864,0.473083,0.7809627,0.1735282
491,12/16/2013,0.46672,0.4745924,0.4769662,0.7977068,0.1284782
492,12/17/2013,0.4749051,0.4802323,0.4829898,0.7934209,0.1231438
493,12/18/2013,0.4739936,0.4841354,0.4741628,0.8138859,0.1773809
494,12/19/2013,0.4822717,0.4906904,0.4930861,0.8159117,0.1335963
495,12/20/2013,0.4892477,0.499225,0.5014964,0.8357014,0.2619023
496,12/23/2013,0.507348,0.5128392,0.5176542,0.8556013,0.1380897
497,12/24/2013,0.5139519,0.5123163,0.5204576,0.8511225,0.0587064
498,12/26/2013,0.513059,0.5158085,0.521007,0.8588399,0.1072327
499,12/27/2013,0.5186212,0.5170038,0.5250227,0.8601353,0.1258791
500,12/30/2013,0.5189374,0.5172092,0.521329,0.8478426,0.0990549
501,12/31/2013,0.511422,0.5176761,0.518715,0.863305,0.1088506
502,1/2/2014,0.514417,0.5146507,0.5206092,0.8528727,0.1461153
503,1/3/2014,0.5139891,0.513885,0.5174648,0.84171,0.1336764
504,1/6/2014,0.5121475,0.5156778,0.5188854,0.858647,0.1419263
505,1/7/2014,0.5232532,0.5350627,0.5327891,0.8882488,0.2049019
506,1/8/2014,0.5427115,0.5421592,0.5442302,0.891515,0.179968
507,1/9/2014,0.540349,0.5392646,0.5369374,0.8764108,0.1672647
508,1/10/2014,0.5362936,0.5344837,0.5338119,0.8763282,0.1720064
509,1/13/2014,0.5246112,0.541767,0.5290195,0.8664333,0.194149
510,1/14/2014,0.5352519,0.5455768,0.5393241,0.9027328,0.1992711
511,1/15/2014,0.5491852,0.5492931,0.554137,0.9016717,0.1564718
512,1/16/2014,0.5455763,0.5520197,0.5581149,0.912104,0.1350581
513,1/17/2014,0.5527755,0.5545409,0.5545158,0.9042901,0.2168562
514,1/21/2014,0.5565518,0.5576783,0.5612214,0.9223847,0.1588546
515,1/22/2014,0.5618164,0.5612826,0.5683626,0.9242038,0.1260152
516,1/23/2014,0.5556775,0.556259,0.5641196,0.9174373,0.1563797
517,1/24/2014,0.5473622,0.5479485,0.5345128,0.8675909,0.3126191
518,1/27/2014,0.5242764,0.5227931,0.496079,0.8365283,0.3496956
519,1/28/2014,0.5096547,0.5220834,0.5222003,0.8664746,0.1773728
520,1/29/2014,0.5178027,0.518367,0.5122746,0.8443559,0.1910132
521,1/30/2014,0.5417814,0.5469587,0.5385286,0.8834806,0.4090068
522,1/31/2014,0.5662066,0.5786319,0.5610699,0.9461296,0.4471886
523,2/3/2014,0.5734802,0.5741498,0.5430179,0.8807932,0.3670204
524,2/4/2014,0.5352891,0.5492931,0.5477345,0.8872842,0.2257469
525,2/5/2014,0.5402932,0.5453714,0.5392484,0.8942161,0.1921866
526,2/6/2014,0.5474738,0.5540927,0.5576792,0.9172443,0.1561754
527,2/7/2014,0.5627465,0.5706015,0.5699538,0.9412786,0.2116179
528,2/10/2014,0.5666158,0.5747848,0.5779474,0.9350771,0.1560633
529,2/11/2014,0.5743731,0.5835995,0.5809592,0.9587806,0.1645575
530,2/12/2014,0.5825582,0.5818627,0.5895969,0.9539848,0.138322
531,2/13/2014,0.5749126,0.5910695,0.5879868,0.9721346,0.1473168
532,2/14/2014,0.5886785,0.5952528,0.6003751,0.9761311,0.1754826
533,2/18/2014,0.5940546,0.6031337,0.6071753,0.9872249,0.1692271
534,2/19/2014,0.5976635,0.5997348,0.6048075,0.9754972,0.1688026
535,2/20/2014,0.5956544,0.5975685,0.6073837,0.9779226,0.1364197
536,2/21/2014,0.5999888,0.6003511,0.6098462,0.9774816,0.1494033
537,2/24/2014,0.5977193,0.6099128,0.6119867,0.9894712,0.1342891
538,2/25/2014,0.6075229,0.6139466,0.6170064,0.9997657,0.1153464
539,2/26/2014,0.6149825,0.6180365,0.6201508,1.0,0.1590388
540,2/27/2014,0.6097924,0.6137038,0.6232194,0.998677,0.1009812
541,2/28/2014,0.6115968,0.6136665,0.6130474,0.9937847,0.1856868
542,3/3/2014,0.5990029,0.5984462,0.59975,0.9759795,0.1688987
543,3/4/2014,0.6066486,0.606047,0.616135,0.9927649,0.1176772
544,3/5/2014,0.6067044,0.6126394,0.6179345,0.9973678,0.0989908
545,3/6/2014,0.6134013,0.6154967,0.6247159,0.9992283,0.10163
546,3/7/2014,0.6175869,0.6162623,0.6179724,0.9925995,0.1214898
547,3/10/2014,0.6072997,0.6075784,0.6110396,0.9881758,0.0973288
548,3/11/2014,0.6055138,0.6044783,0.604012,0.9722586,0.1374009
549,3/12/2014,0.5894226,0.5984649,0.5922488,0.982305,0.1576011
550,3/13/2014,0.6001191,0.60093,0.5927982,0.9572372,0.1882539
551,3/14/2014,0.5760659,0.5826657,0.5812623,0.934898,0.1841009
552,3/17/2014,0.5735174,0.5884363,0.5865283,0.9614266,0.1735042
553,3/18/2014,0.5878042,0.6018825,0.6006213,0.9877486,0.1455987
554,3/19/2014,0.6036908,0.602312,0.6018904,0.9712526,0.1293512
555,3/20/2014,0.5926966,0.6001083,0.6027997,0.9683723,0.1351221
556,3/21/2014,0.5985936,0.600127,0.5906198,0.9489685,0.2576332
557,3/24/2014,0.5780936,0.5771192,0.5561828,0.9144605,0.2438486
558,3/25/2014,0.5612397,0.5631128,0.5571678,0.9155492,0.1934521
559,3/26/2014,0.5575564,0.5647188,0.5425443,0.8787812,0.2071005
560,3/27/2014,0.5344892,0.5326722,0.5193779,0.0905834,0.0002082
561,3/28/2014,0.5218766,0.5297589,0.5302319,0.0926919,0.0013336
562,3/31/2014,0.5324429,0.5308234,0.5269548,0.0885437,0.0001161
563,4/1/2014,0.5172632,0.5335126,0.5303076,0.1025454,0.0
564,4/2/2014,0.59385,0.6012662,0.5368806,0.1023249,0.0055747
565,4/3/2014,0.5379306,0.5685846,0.5405554,0.1060871,0.2038927
566,4/4/2014,0.5468413,0.5508805,0.5006251,0.0695258,0.2547617
567,4/7/2014,0.4839274,0.4963303,0.4706963,0.0626766,0.1759592
568,4/8/2014,0.4873689,0.5084692,0.4980111,0.0856911,0.1258831
569,4/9/2014,0.518956,0.5277793,0.5194348,0.0983973,0.1330757
570,4/10/2014,0.528927,0.5270884,0.4947719,0.0665215,0.1613496
571,4/11/2014,0.4687291,0.4805311,0.4695219,0.0522994,0.1568642
572,4/14/2014,0.4793139,0.4881693,0.4752425,0.0549316,0.1028074
573,4/15/2014,0.4766538,0.4776551,0.4542734,0.06032,0.1540689
574,4/16/2014,0.488113,0.5121856,0.4949614,0.0879512,0.1956468
575,4/17/2014,0.4989024,0.4982352,0.4782543,0.0598514,0.2723909
576,4/21/2014,0.4753144,0.474387,0.4677603,0.0495707,0.102475
577,4/22/2014,0.4614741,0.4753768,0.4713782,0.0580875,0.0944093
578,4/23/2014,0.4710358,0.4691206,0.4689915,0.0472693,0.0818742
579,4/24/2014,0.4641342,0.4649747,0.4611873,0.0448162,0.0750981
580,4/25/2014,0.4501079,0.4520328,0.4485339,0.0324821,0.0837966
581,4/28/2014,0.4402113,0.4406783,0.4246856,0.0338051,0.1332639
582,4/29/2014,0.4396905,0.4609035,0.4502387,0.0483166,0.1077733
